timestamp,container,cpu_perc,mem_usage,mem_perc,net_io
2026-06-14T11:36:17,project-two-kafka,1.16%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:21,project-two-ingestion,1.16%,69.85MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:36:21,project-two-storage,0.58%,87.9MiB / 14.99GiB,0.57%,34.2MB / 31.2MB
2026-06-14T11:36:21,project-two-analytics,1.38%,67.48MiB / 14.99GiB,0.44%,27.8MB / 9.3MB
2026-06-14T11:36:21,project-two-kafka,207.20%,1.127GiB / 14.99GiB,7.52%,1.39GB / 2.41GB
2026-06-14T11:36:25,project-two-ingestion,0.76%,70.08MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:36:25,project-two-storage,0.05%,87.22MiB / 14.99GiB,0.57%,34.2MB / 31.2MB
2026-06-14T11:36:25,project-two-analytics,0.98%,68.4MiB / 14.99GiB,0.45%,27.8MB / 9.3MB
2026-06-14T11:36:25,project-two-kafka,1.05%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:30,project-two-ingestion,0.76%,69.82MiB / 14.99GiB,0.45%,6.51MB / 26MB
2026-06-14T11:36:30,project-two-storage,1.30%,87.26MiB / 14.99GiB,0.57%,34.2MB / 31.2MB
2026-06-14T11:36:30,project-two-analytics,0.83%,68.22MiB / 14.99GiB,0.44%,27.8MB / 9.3MB
2026-06-14T11:36:30,project-two-kafka,1.13%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:34,project-two-ingestion,0.89%,70.04MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:36:34,project-two-storage,0.24%,86.78MiB / 14.99GiB,0.57%,34.2MB / 31.2MB
2026-06-14T11:36:34,project-two-analytics,1.05%,68.18MiB / 14.99GiB,0.44%,27.8MB / 9.3MB
2026-06-14T11:36:34,project-two-kafka,1.22%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:38,project-two-ingestion,1.19%,70.04MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:36:38,project-two-storage,0.06%,86.94MiB / 14.99GiB,0.57%,34.2MB / 31.2MB
2026-06-14T11:36:38,project-two-analytics,1.30%,67.93MiB / 14.99GiB,0.44%,27.8MB / 9.3MB
2026-06-14T11:36:38,project-two-kafka,1.11%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:42,project-two-ingestion,0.81%,70.28MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:36:42,project-two-storage,0.09%,86.68MiB / 14.99GiB,0.56%,34.2MB / 31.2MB
2026-06-14T11:36:42,project-two-analytics,0.90%,67.71MiB / 14.99GiB,0.44%,27.8MB / 9.3MB
2026-06-14T11:36:42,project-two-kafka,1.10%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:46,project-two-ingestion,0.73%,69.8MiB / 14.99GiB,0.45%,6.51MB / 26MB
2026-06-14T11:36:46,project-two-storage,0.08%,86.64MiB / 14.99GiB,0.56%,34.2MB / 31.2MB
2026-06-14T11:36:46,project-two-analytics,0.84%,68.16MiB / 14.99GiB,0.44%,27.8MB / 9.3MB
2026-06-14T11:36:46,project-two-kafka,0.93%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:50,project-two-ingestion,0.79%,70.29MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:36:50,project-two-storage,0.06%,86.65MiB / 14.99GiB,0.56%,34.2MB / 31.2MB
2026-06-14T11:36:50,project-two-analytics,0.78%,68.36MiB / 14.99GiB,0.45%,27.8MB / 9.3MB
2026-06-14T11:36:50,project-two-kafka,1.08%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:54,project-two-ingestion,1.12%,69.56MiB / 14.99GiB,0.45%,6.51MB / 26MB
2026-06-14T11:36:54,project-two-storage,0.08%,86.61MiB / 14.99GiB,0.56%,34.2MB / 31.2MB
2026-06-14T11:36:54,project-two-analytics,1.22%,68.03MiB / 14.99GiB,0.44%,27.8MB / 9.31MB
2026-06-14T11:36:54,project-two-kafka,1.01%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:36:58,project-two-ingestion,0.70%,70.05MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:36:58,project-two-storage,0.06%,86.63MiB / 14.99GiB,0.56%,34.2MB / 31.2MB
2026-06-14T11:36:58,project-two-analytics,0.74%,68.39MiB / 14.99GiB,0.45%,27.8MB / 9.31MB
2026-06-14T11:36:58,project-two-kafka,1.12%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:37:02,project-two-ingestion,0.74%,69.79MiB / 14.99GiB,0.45%,6.51MB / 26MB
2026-06-14T11:37:02,project-two-storage,0.10%,86.62MiB / 14.99GiB,0.56%,34.3MB / 31.2MB
2026-06-14T11:37:02,project-two-analytics,0.76%,68.38MiB / 14.99GiB,0.45%,27.8MB / 9.31MB
2026-06-14T11:37:02,project-two-kafka,1.09%,1.04GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:37:06,project-two-ingestion,0.71%,69.75MiB / 14.99GiB,0.45%,6.51MB / 26MB
2026-06-14T11:37:06,project-two-storage,0.06%,86.84MiB / 14.99GiB,0.57%,34.3MB / 31.2MB
2026-06-14T11:37:06,project-two-analytics,0.77%,67.8MiB / 14.99GiB,0.44%,27.8MB / 9.31MB
2026-06-14T11:37:06,project-two-kafka,1.04%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:37:10,project-two-ingestion,0.79%,69.75MiB / 14.99GiB,0.45%,6.51MB / 26MB
2026-06-14T11:37:10,project-two-storage,0.06%,86.36MiB / 14.99GiB,0.56%,34.3MB / 31.2MB
2026-06-14T11:37:10,project-two-analytics,1.12%,67.99MiB / 14.99GiB,0.44%,27.8MB / 9.31MB
2026-06-14T11:37:10,project-two-kafka,141.41%,1.112GiB / 14.99GiB,7.42%,1.39GB / 2.41GB
2026-06-14T11:37:14,project-two-ingestion,0.98%,69.93MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:37:14,project-two-storage,0.11%,86.89MiB / 14.99GiB,0.57%,34.3MB / 31.2MB
2026-06-14T11:37:14,project-two-analytics,1.17%,68.46MiB / 14.99GiB,0.45%,27.8MB / 9.31MB
2026-06-14T11:37:14,project-two-kafka,1.25%,1.042GiB / 14.99GiB,6.95%,1.39GB / 2.41GB
2026-06-14T11:37:18,project-two-ingestion,0.78%,69.95MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:37:18,project-two-storage,0.07%,87.14MiB / 14.99GiB,0.57%,34.3MB / 31.2MB
2026-06-14T11:37:18,project-two-analytics,0.84%,68.55MiB / 14.99GiB,0.45%,27.8MB / 9.31MB
2026-06-14T11:37:18,project-two-kafka,1.03%,1.041GiB / 14.99GiB,6.94%,1.39GB / 2.41GB
2026-06-14T11:37:22,project-two-ingestion,0.95%,69.96MiB / 14.99GiB,0.46%,6.51MB / 26MB
2026-06-14T11:37:22,project-two-storage,0.06%,86.63MiB / 14.99GiB,0.56%,34.3MB / 31.2MB
2026-06-14T11:37:22,project-two-analytics,0.83%,68.07MiB / 14.99GiB,0.44%,27.8MB / 9.31MB
2026-06-14T11:37:22,project-two-kafka,1.06%,1.041GiB / 14.99GiB,6.95%,1.39GB / 2.41GB
